id quake blast
1525895 1.00 0.00
671281 0.62 0.38
56820 0.07 0.93
143719 0.03 0.97
323253 0.91 0.09
1287314 1.00 0.00
1080372 1.00 0.00
4666 0.07 0.93
44213 0.13 0.87
628832 0.90 0.10
1047750 0.99 0.01
80236 0.51 0.49
379727 0.99 0.01
122541 0.22 0.78
1393888 1.00 0.00
1295235 0.70 0.30
1302746 1.00 0.00
397812 1.00 0.00
409858 0.70 0.30
1219359 0.99 0.01
972714 0.96 0.04
603050 1.00 0.00
1230500 1.00 0.00
961387 0.27 0.73
611219 1.00 0.00
482543 1.00 0.00
87552 0.00 1.00
529207 0.13 0.87
669364 0.87 0.13
965233 0.93 0.07
983081 1.00 0.00
85129 0.00 1.00
726811 0.63 0.37
417835 0.92 0.08
1273236 0.99 0.01
1522660 0.69 0.31
963350 1.00 0.00
1107700 0.56 0.44
1352572 0.95 0.05
993877 1.00 0.00
1014118 0.70 0.30
792232 0.85 0.15
1485777 0.99 0.01
1475062 0.99 0.01
1403959 1.00 0.00
172805 0.32 0.68
1486043 0.99 0.01
1324311 1.00 0.00
1501479 0.99 0.01
1475074 1.00 0.00
149763 0.00 1.00
68761 0.39 0.61
153862 0.00 1.00
699021 0.99 0.01
967086 0.99 0.01
1181027 1.00 0.00
98948 0.07 0.93
259063 0.00 1.00
58762 0.00 1.00
641490 0.95 0.05
742783 0.99 0.01
1040909 1.00 0.00
809380 1.00 0.00
891917 0.90 0.10
398654 0.89 0.11
1011949 1.00 0.00
779723 0.99 0.01
820907 1.00 0.00
329026 0.97 0.03
852288 0.32 0.68
366333 1.00 0.00
331864 0.98 0.02
1540468 0.90 0.10
759564 0.78 0.22
50089 0.33 0.67
602294 1.00 0.00
1437221 1.00 0.00
1380575 0.97 0.03
679565 1.00 0.00
108833 0.00 1.00
67482 0.06 0.94
67602 0.01 0.99
670706 0.64 0.36
1252387 0.92 0.08
42596 0.00 1.00
59456 0.01 0.99
989659 1.00 0.00
503231 1.00 0.00
1532450 1.00 0.00
440087 1.00 0.00
964949 1.00 0.00
461610 1.00 0.00
1445753 0.95 0.05
980190 0.27 0.73
876176 0.87 0.13
1140693 0.99 0.01
1066547 0.97 0.03
1062639 0.58 0.42
1218085 0.99 0.01
1193923 1.00 0.00
719746 0.99 0.01
704587 1.00 0.00
432052 1.00 0.00
1271720 0.79 0.21
1164962 0.98 0.02
523340 0.87 0.13
830353 1.00 0.00
1080728 1.00 0.00
1520138 0.42 0.58
1157315 1.00 0.00
1361938 0.99 0.01
552699 1.00 0.00
114937 0.14 0.86
38849 0.83 0.17
842295 0.92 0.08
1253813 1.00 0.00
947286 1.00 0.00
1055095 1.00 0.00
1102306 1.00 0.00
365085 0.61 0.39
323147 0.93 0.07
1525069 0.79 0.21
249150 0.00 1.00
1147080 1.00 0.00
1270535 1.00 0.00
766623 1.00 0.00
1085067 0.96 0.04
210132 0.00 1.00
907674 0.52 0.48
1196886 0.97 0.03
154764 0.15 0.85
373735 0.54 0.46
1020714 1.00 0.00
1106279 0.81 0.19
941409 0.99 0.01
500000 0.98 0.02
646264 1.00 0.00
631635 0.84 0.16
763864 1.00 0.00
654138 0.99 0.01
244939 0.00 1.00
1471180 1.00 0.00
33557 0.46 0.54
1195094 1.00 0.00
148807 0.38 0.62
582963 0.45 0.55
2227 0.10 0.90
1101930 0.97 0.03
944182 0.85 0.15
643145 1.00 0.00
748633 0.92 0.08
722373 0.99 0.01
40727 0.00 1.00
711186 0.94 0.06
1488485 0.77 0.23
1172214 1.00 0.00
1204024 0.99 0.01
969943 0.91 0.09
450684 1.00 0.00
70915 0.15 0.85
644919 1.00 0.00
141926 0.25 0.75
477014 1.00 0.00
1234960 0.99 0.01
822372 0.99 0.01
105446 0.03 0.97
978728 0.81 0.19
386137 1.00 0.00
770668 0.85 0.15
1078588 1.00 0.00
686441 1.00 0.00
580931 0.98 0.02
68777 0.00 1.00
1065740 1.00 0.00
349185 1.00 0.00
898120 0.35 0.65
144103 0.07 0.93
1061919 1.00 0.00
1294765 0.97 0.03
1287302 0.67 0.33
1346523 1.00 0.00
1172359 0.66 0.34
1538727 1.00 0.00
1025738 1.00 0.00
750415 0.24 0.76
1119298 1.00 0.00
535071 1.00 0.00
323225 1.00 0.00
72789 0.01 0.99
1164575 1.00 0.00
55488 0.21 0.79
838640 0.59 0.41
516375 0.47 0.53
1221522 0.42 0.58
91640 0.55 0.45
1219353 0.68 0.32
600913 1.00 0.00
941385 0.92 0.08
4708 0.13 0.87
965228 1.00 0.00
325171 0.99 0.01
1238041 0.87 0.13
1418591 1.00 0.00
698429 0.67 0.33
504696 0.97 0.03
1374732 0.85 0.15
1186567 0.78 0.22
1095927 0.36 0.64
890793 1.00 0.00
368609 0.93 0.07
1393896 1.00 0.00
909434 0.32 0.68
631652 1.00 0.00
1181806 1.00 0.00
661303 0.96 0.04
1360395 0.93 0.07
59975 0.40 0.60
1294071 1.00 0.00
1393487 1.00 0.00
43727 0.08 0.92
962296 1.00 0.00
561099 0.66 0.34
994532 0.99 0.01
87554 0.32 0.68
1475058 0.99 0.01
685062 0.99 0.01
483642 0.78 0.22
983710 0.96 0.04
1000737 1.00 0.00
1150309 0.47 0.53
90107 0.04 0.96
638513 0.99 0.01
1084186 1.00 0.00
1031391 1.00 0.00
129124 0.09 0.91
1102831 1.00 0.00
1538165 0.25 0.75
815862 1.00 0.00
1404953 1.00 0.00
909460 0.78 0.22
1451436 1.00 0.00
914485 1.00 0.00
1431308 1.00 0.00
1197928 1.00 0.00
1040091 0.71 0.29
875388 0.50 0.50
641331 1.00 0.00
1344731 1.00 0.00
302936 0.13 0.87
316942 1.00 0.00
1256872 0.99 0.01
38610 0.00 1.00
933999 1.00 0.00
851614 1.00 0.00
943693 0.95 0.05
1515719 1.00 0.00
109256 0.11 0.89
390957 1.00 0.00
986554 1.00 0.00
806124 0.99 0.01
1130820 0.92 0.08
434549 1.00 0.00
1106220 0.80 0.20
1278973 1.00 0.00
155994 0.39 0.61
1335031 1.00 0.00
642747 1.00 0.00
597157 0.96 0.04
1139018 1.00 0.00
708016 0.97 0.03
887123 0.68 0.32
1483687 1.00 0.00
788558 1.00 0.00
578375 1.00 0.00
314616 0.98 0.02
899164 0.99 0.01
755237 0.99 0.01
492652 0.02 0.98
982790 1.00 0.00
756878 0.16 0.84
947515 0.93 0.07
389397 0.96 0.04
1283949 0.99 0.01
1187444 1.00 0.00
866350 0.12 0.88
665637 1.00 0.00
1260236 1.00 0.00
554435 0.94 0.06
1394391 0.96 0.04
85300 0.00 1.00
457073 0.32 0.68
831848 1.00 0.00
684003 1.00 0.00
572785 0.95 0.05
671286 1.00 0.00
531933 1.00 0.00
37277 0.12 0.88
1499120 1.00 0.00
766994 0.51 0.49
1344792 0.73 0.27
1056894 0.98 0.02
820382 0.93 0.07
949062 1.00 0.00
1486041 0.32 0.68
474113 1.00 0.00
1433071 0.93 0.07
1164017 1.00 0.00
1168618 0.99 0.01
506314 1.00 0.00
85143 0.36 0.64
148990 0.22 0.78
535759 0.86 0.14
1097661 1.00 0.00
737390 1.00 0.00
66241 0.67 0.33
55852 0.01 0.99
608093 0.97 0.03
1248079 0.35 0.65
449429 0.24 0.76
559695 0.77 0.23
1231627 1.00 0.00
817753 0.90 0.10
604883 1.00 0.00
1232825 0.99 0.01
600968 1.00 0.00
888588 1.00 0.00
983086 0.99 0.01
79302 0.02 0.98
548629 1.00 0.00
777752 0.52 0.48
869040 1.00 0.00
537557 1.00 0.00
1077422 0.97 0.03
700298 0.99 0.01
466919 0.92 0.08
1392642 1.00 0.00
660451 0.98 0.02
61944 0.02 0.98
46990 0.26 0.74
1105702 1.00 0.00
991964 1.00 0.00
1018871 0.16 0.84
27861 0.72 0.28
893300 1.00 0.00
945626 0.99 0.01
1099490 0.99 0.01
100446 0.02 0.98
1470070 0.67 0.33
144645 0.00 1.00
1501543 0.87 0.13
1486505 1.00 0.00
757834 0.98 0.02
1457670 0.84 0.16
844154 1.00 0.00
1031413 1.00 0.00
1242532 1.00 0.00
982736 1.00 0.00
1421323 1.00 0.00
757305 0.99 0.01
1501818 0.98 0.02
171322 0.48 0.52
903465 1.00 0.00
1195748 0.94 0.06
666214 1.00 0.00
1601 0.04 0.96
1402650 0.33 0.67
1291828 0.99 0.01
1174953 0.81 0.19
798537 1.00 0.00
77225 0.61 0.39
753489 1.00 0.00
705146 1.00 0.00
1198923 0.99 0.01
1533050 0.83 0.17
1507661 0.79 0.21
1384745 1.00 0.00
975831 0.85 0.15
348333 0.83 0.17
1164319 0.41 0.59
992560 0.99 0.01
1102840 0.97 0.03
101433 0.04 0.96
912217 0.93 0.07
1117955 0.99 0.01
1226684 1.00 0.00
1374358 0.64 0.36
709066 1.00 0.00
594780 1.00 0.00
578337 0.91 0.09
746146 0.87 0.13
42737 0.52 0.48
131384 0.04 0.96
669312 1.00 0.00
1084173 1.00 0.00
41250 0.06 0.94
148420 0.05 0.95
994549 0.87 0.13
1215473 1.00 0.00
416181 1.00 0.00
1032451 0.79 0.21
461826 1.00 0.00
1508767 0.74 0.26
1354566 0.98 0.02
748084 1.00 0.00
275454 0.00 1.00
865107 0.93 0.07
1039512 1.00 0.00
1355075 1.00 0.00
739048 0.84 0.16
1142915 1.00 0.00
438130 0.99 0.01
1245700 0.78 0.22
75575 0.07 0.93
769657 0.76 0.24
1451421 0.49 0.51
1539243 0.87 0.13
887008 1.00 0.00
1086194 0.37 0.63
858491 1.00 0.00
39786 0.72 0.28
1505507 0.74 0.26
1305694 0.98 0.02
430958 1.00 0.00
521062 0.83 0.17
835721 0.93 0.07
872017 1.00 0.00
1142929 0.95 0.05
1097929 1.00 0.00
144983 0.03 0.97
492608 0.94 0.06
1166703 1.00 0.00
739565 1.00 0.00
1314860 0.99 0.01
901880 0.82 0.18
1539432 0.97 0.03
938690 0.80 0.20
1335255 1.00 0.00
1234976 1.00 0.00
1313499 0.88 0.12
754488 1.00 0.00
1188577 0.76 0.24
1259918 0.96 0.04
738301 0.49 0.51
986156 0.99 0.01
1050560 1.00 0.00
390021 0.19 0.81
143284 0.01 0.99
1135437 1.00 0.00
401667 0.84 0.16
1376992 0.99 0.01
1020692 1.00 0.00
1142936 0.98 0.02
580007 0.99 0.01
1326353 0.98 0.02
1181241 0.71 0.29
70863 0.19 0.81
495023 0.57 0.43
632191 0.99 0.01
1154387 1.00 0.00
858061 0.98 0.02
1130909 0.48 0.52
780836 1.00 0.00
57507 0.02 0.98
1207183 0.97 0.03
931436 1.00 0.00
144622 0.01 0.99
1212335 1.00 0.00
665645 1.00 0.00
19983 0.06 0.94
1545647 0.82 0.18
631949 0.33 0.67
1162616 1.00 0.00
919043 0.98 0.02
1075197 0.42 0.58
927537 0.94 0.06
641819 0.98 0.02
755071 0.91 0.09
492634 1.00 0.00
928553 0.87 0.13
565827 0.98 0.02
1390763 1.00 0.00
1240733 1.00 0.00
378036 0.01 0.99
1048194 0.81 0.19
935449 0.86 0.14
1042229 0.99 0.01
463618 0.15 0.85
90341 0.89 0.11
338217 0.78 0.22
1085050 0.99 0.01
856007 0.72 0.28
1126511 0.94 0.06
886715 0.85 0.15
1395088 1.00 0.00
1330107 1.00 0.00
468938 1.00 0.00
411201 0.95 0.05
157475 0.03 0.97
1149231 1.00 0.00
1284832 1.00 0.00
840303 0.92 0.08
107478 0.00 1.00
379238 0.70 0.30
1143625 1.00 0.00
604578 0.90 0.10
673266 1.00 0.00
61956 0.00 1.00
379231 0.74 0.26
954801 0.99 0.01
755244 0.98 0.02
1021778 1.00 0.00
58859 0.00 1.00
1306689 0.79 0.21
865102 0.75 0.25
421911 0.97 0.03
529456 1.00 0.00
1233366 0.94 0.06
811609 1.00 0.00
841798 0.99 0.01
608914 1.00 0.00
635569 1.00 0.00
1315135 0.99 0.01
510673 1.00 0.00
1511981 1.00 0.00
1507443 1.00 0.00
407678 1.00 0.00
903431 1.00 0.00
746165 0.95 0.05
197314 0.01 0.99
411204 0.97 0.03
595196 1.00 0.00
1081476 0.18 0.82
903959 0.93 0.07
638516 1.00 0.00
154633 0.22 0.78
912071 0.68 0.32
899170 0.94 0.06
985434 0.28 0.72
351190 1.00 0.00
1088703 1.00 0.00
1465928 0.94 0.06
144671 0.57 0.43
1534728 0.56 0.44
1427668 0.99 0.01
143350 0.01 0.99
394870 0.97 0.03
1224728 0.99 0.01
427875 0.85 0.15
1505345 1.00 0.00
1128346 0.98 0.02
1217590 1.00 0.00
18327 0.05 0.95
845049 0.92 0.08
569882 0.98 0.02
496656 0.97 0.03
1161490 0.99 0.01
1347452 1.00 0.00
1386928 1.00 0.00
942094 0.81 0.19
1242600 1.00 0.00
1346161 1.00 0.00
1259380 1.00 0.00
25721 0.00 1.00
1470718 0.95 0.05
81409 0.00 1.00
938071 1.00 0.00
1383654 0.99 0.01
984526 0.99 0.01
886067 0.99 0.01
114924 0.50 0.50
1141904 0.96 0.04
355557 0.96 0.04
1318405 1.00 0.00
783530 0.91 0.09
1117181 0.99 0.01
1131540 1.00 0.00
1306670 1.00 0.00
544233 1.00 0.00
1487341 0.38 0.62
910344 1.00 0.00
1004131 0.82 0.18
171336 0.00 1.00
10923 0.02 0.98
557037 0.37 0.63
985772 0.87 0.13
1150353 0.94 0.06
1355195 0.99 0.01
25728 0.01 0.99
528648 0.88 0.12
1173427 1.00 0.00
148474 0.12 0.88
120386 0.00 1.00
520259 1.00 0.00
705097 0.99 0.01
983080 1.00 0.00
1296192 0.62 0.38
1386076 0.83 0.17
1292651 1.00 0.00
1238390 0.93 0.07
615591 0.83 0.17
671301 0.95 0.05
671274 0.92 0.08
646590 0.53 0.47
748097 1.00 0.00
690545 0.99 0.01
1459428 0.92 0.08
903408 1.00 0.00
840910 1.00 0.00
801761 1.00 0.00
767273 0.83 0.17
1488297 0.28 0.72
1140974 0.13 0.87
85147 0.43 0.57
443505 0.99 0.01
889532 1.00 0.00
991058 1.00 0.00
780727 0.47 0.53
872021 1.00 0.00
790489 0.60 0.40
788548 1.00 0.00
1448524 0.94 0.06
1337371 0.92 0.08
114701 0.57 0.43
1244936 0.16 0.84
499588 0.99 0.01
470829 0.97 0.03
986394 1.00 0.00
506403 0.96 0.04
99531 0.04 0.96
728323 0.85 0.15
1499132 1.00 0.00
1358984 1.00 0.00
1209497 1.00 0.00
144977 0.13 0.87
1244021 1.00 0.00
1148162 0.78 0.22
120422 0.00 1.00
1232837 0.39 0.61
1419883 0.29 0.71
1051147 0.95 0.05
1279239 1.00 0.00
654395 0.97 0.03
1456221 0.81 0.19
755072 1.00 0.00
1134335 0.99 0.01
1282697 1.00 0.00
1302961 0.92 0.08
24710 0.03 0.97
1215839 1.00 0.00
692746 1.00 0.00
362305 0.94 0.06
807588 1.00 0.00
910271 1.00 0.00
1406487 0.99 0.01
1314264 0.99 0.01
1375658 1.00 0.00
1354088 0.85 0.15
1097299 0.76 0.24
1059449 0.89 0.11
980453 1.00 0.00
354983 1.00 0.00
766502 1.00 0.00
1145358 0.76 0.24
1293959 0.71 0.29
10866 0.00 1.00
820103 0.99 0.01
773269 0.56 0.44
763452 1.00 0.00
447671 1.00 0.00
772749 1.00 0.00
365848 1.00 0.00
1117192 1.00 0.00
1109590 0.39 0.61
1278456 0.98 0.02
1372455 0.32 0.68
77280 0.00 1.00
383998 1.00 0.00
126559 0.00 1.00
1514074 0.63 0.37
1043620 1.00 0.00
976998 0.97 0.03
901491 1.00 0.00
523530 0.96 0.04
1251152 1.00 0.00
1406410 0.94 0.06
1236087 0.88 0.12
1106192 0.95 0.05
1238375 1.00 0.00
23791 0.95 0.05
961310 0.45 0.55
1106225 0.78 0.22
86582 0.03 0.97
841777 0.99 0.01
739046 0.87 0.13
1285874 0.91 0.09
647793 1.00 0.00
612279 0.15 0.85
778442 1.00 0.00
1214845 1.00 0.00
442380 1.00 0.00
555071 1.00 0.00
1167489 0.50 0.50
22768 0.04 0.96
999327 0.87 0.13
922315 1.00 0.00
214817 0.01 0.99
397389 1.00 0.00
517392 1.00 0.00
937356 0.67 0.33
955440 1.00 0.00
94431 0.00 1.00
329725 1.00 0.00
543031 1.00 0.00
40676 0.03 0.97
633334 0.97 0.03
573025 0.88 0.12
20555 0.00 1.00
1331902 1.00 0.00
990659 1.00 0.00
1181022 1.00 0.00
1172205 0.97 0.03
553208 0.26 0.74
737383 0.92 0.08
1307379 0.99 0.01
1015244 1.00 0.00
710368 0.98 0.02
1103410 0.46 0.54
1495133 1.00 0.00
1038587 0.98 0.02
98257 0.90 0.10
996087 0.71 0.29
1243537 1.00 0.00
647577 0.81 0.19
1200793 0.99 0.01
1138139 0.22 0.78
593357 1.00 0.00
593347 0.98 0.02
127585 0.02 0.98
95885 0.03 0.97
824026 1.00 0.00
43177 0.02 0.98
736048 0.91 0.09
886426 1.00 0.00
924783 0.84 0.16
649369 1.00 0.00
809046 1.00 0.00
81548 0.61 0.39
943912 1.00 0.00
489414 0.99 0.01
938760 0.98 0.02
429708 0.98 0.02
1107785 1.00 0.00
947303 1.00 0.00
392433 1.00 0.00
1234938 1.00 0.00
1101863 0.96 0.04
885016 0.99 0.01
56342 0.00 1.00
1103181 0.99 0.01
191340 0.02 0.98
63669 0.19 0.81
1354531 0.68 0.32
1235400 1.00 0.00
224311 0.00 1.00
1181374 0.98 0.02
811638 0.99 0.01
594554 0.99 0.01
1324013 1.00 0.00
778803 0.87 0.13
792187 0.98 0.02
119303 0.05 0.95
1330476 0.38 0.62
529161 1.00 0.00
370604 1.00 0.00
1145110 1.00 0.00
957741 1.00 0.00
96546 0.00 1.00
327815 0.99 0.01
157214 0.00 1.00
1269851 0.88 0.12
396245 1.00 0.00
958017 1.00 0.00
1322247 0.96 0.04
655144 1.00 0.00
1317891 0.91 0.09
469118 1.00 0.00
670138 1.00 0.00
428812 1.00 0.00
661544 1.00 0.00
91548 0.73 0.27
848756 1.00 0.00
1319190 1.00 0.00
14670 0.63 0.37
819867 1.00 0.00
1371307 1.00 0.00
1000723 1.00 0.00
456651 1.00 0.00
1544428 1.00 0.00
75198 0.00 1.00
1048882 1.00 0.00
933469 0.46 0.54
111014 0.00 1.00
1531798 0.22 0.78
772631 0.97 0.03
382197 1.00 0.00
634360 1.00 0.00
1146134 0.99 0.01
1358999 1.00 0.00
1352241 1.00 0.00
102277 0.01 0.99
1168552 1.00 0.00
1293928 1.00 0.00
930228 1.00 0.00
143224 0.31 0.69
1545793 1.00 0.00
87637 0.40 0.60
596371 0.09 0.91
880076 0.44 0.56
769952 1.00 0.00
1407600 0.83 0.17
1398592 1.00 0.00
516569 0.93 0.07
115894 0.15 0.85
80600 0.48 0.52
1205869 1.00 0.00
737867 1.00 0.00
452056 1.00 0.00
1172710 0.60 0.40
680905 0.99 0.01
957652 1.00 0.00
953172 0.99 0.01
678365 0.97 0.03
713897 1.00 0.00
727797 1.00 0.00
778180 1.00 0.00
547351 1.00 0.00
1092652 1.00 0.00
980477 1.00 0.00
122350 0.00 1.00
1221535 1.00 0.00
670769 0.91 0.09
57662 0.00 1.00
874071 1.00 0.00
1423805 0.99 0.01
163029 0.33 0.67
446284 0.91 0.09
969653 1.00 0.00
481389 1.00 0.00
1061912 0.96 0.04
85104 0.11 0.89
1496286 1.00 0.00
42258 0.42 0.58
829138 1.00 0.00
511187 1.00 0.00
1058766 0.61 0.39
52847 0.07 0.93
1253719 0.83 0.17
938784 0.55 0.45
593343 1.00 0.00
1190148 0.97 0.03
89689 0.08 0.92
1130651 0.99 0.01
1308286 0.97 0.03
343349 0.99 0.01
1523444 0.86 0.14
569675 1.00 0.00
472289 0.99 0.01
118516 0.00 1.00
838149 0.86 0.14
1005781 0.95 0.05
57721 0.72 0.28
1125407 0.58 0.42
537367 1.00 0.00
650073 0.99 0.01
737351 0.95 0.05
1065765 1.00 0.00
1123105 1.00 0.00
936212 0.52 0.48
350042 1.00 0.00
1440506 1.00 0.00
119356 0.00 1.00
1232399 1.00 0.00
1462564 0.78 0.22
171404 0.64 0.36
594249 0.94 0.06
528896 0.62 0.38
1248206 0.99 0.01
710965 0.41 0.59
379845 1.00 0.00
114691 0.15 0.85
1488120 1.00 0.00
1322244 1.00 0.00
830481 1.00 0.00
1227647 1.00 0.00
157619 0.21 0.79
771353 0.87 0.13
1193728 0.81 0.19
655152 0.99 0.01
1435662 0.88 0.12
313220 0.74 0.26
64751 0.03 0.97
830875 1.00 0.00
521087 1.00 0.00
725655 1.00 0.00
1471991 1.00 0.00
1483675 1.00 0.00
805367 1.00 0.00
1225483 1.00 0.00
1097311 1.00 0.00
686426 0.94 0.06
1262135 0.02 0.98
1042051 0.99 0.01
944173 1.00 0.00
1479351 0.85 0.15
1006256 1.00 0.00
92362 0.15 0.85
1105846 1.00 0.00
912237 1.00 0.00
431702 1.00 0.00
1321054 0.93 0.07
955333 1.00 0.00
972636 0.99 0.01
564374 0.94 0.06
1221519 1.00 0.00
688185 0.96 0.04
1190146 0.87 0.13
1215484 1.00 0.00
143304 0.09 0.91
608082 0.99 0.01
787101 0.98 0.02
723916 0.75 0.25
923650 1.00 0.00
766674 0.75 0.25
595896 0.98 0.02
1371324 0.93 0.07
1078326 0.99 0.01
948973 0.99 0.01
322279 0.97 0.03
580008 0.99 0.01
828839 0.99 0.01
492653 0.99 0.01
383960 1.00 0.00
171438 0.42 0.58
1174940 1.00 0.00
894858 0.76 0.24
1048881 0.92 0.08
635575 1.00 0.00
630884 1.00 0.00
1356911 1.00 0.00
1187324 0.94 0.06
1341586 1.00 0.00
253459 0.82 0.18
345975 1.00 0.00
1101362 0.80 0.20
1159133 0.37 0.63
614637 1.00 0.00
92368 0.00 1.00
1481307 0.91 0.09
143708 0.13 0.87
148454 0.07 0.93
528515 0.54 0.46
1375660 1.00 0.00
1102847 1.00 0.00
707645 0.94 0.06
1059430 0.74 0.26
655558 0.29 0.71
1184561 0.16 0.84
65082 0.00 1.00
364550 1.00 0.00
1253931 0.97 0.03
549125 0.95 0.05
593856 0.99 0.01
780808 1.00 0.00
1508793 1.00 0.00
1179199 1.00 0.00
766601 1.00 0.00
1367445 0.99 0.01
769894 1.00 0.00
536130 0.99 0.01
753213 1.00 0.00
355590 0.87 0.13
1514660 1.00 0.00
1459400 0.98 0.02
1187329 0.57 0.43
1500935 0.88 0.12
19831 0.00 1.00
1145436 1.00 0.00
1123033 0.81 0.19
998119 0.94 0.06
1052305 1.00 0.00
1049217 1.00 0.00
533684 1.00 0.00
39199 0.68 0.32
1232828 1.00 0.00
520272 0.92 0.08
62713 0.74 0.26
1440903 1.00 0.00
1526568 0.08 0.92
1410890 1.00 0.00
706067 1.00 0.00
1165273 0.90 0.10
1010412 0.98 0.02
893756 1.00 0.00
1128386 1.00 0.00
1415184 1.00 0.00
986166 0.20 0.80
138651 0.00 1.00
1062093 0.98 0.02
694235 1.00 0.00
429736 1.00 0.00
131577 0.06 0.94
254023 0.08 0.92
602901 1.00 0.00
1460074 0.99 0.01
1397109 0.60 0.40
1015361 1.00 0.00
903954 1.00 0.00
788579 1.00 0.00
430959 1.00 0.00
1180673 0.99 0.01
1200551 0.96 0.04
1045053 0.99 0.01
1087917 1.00 0.00
1433501 1.00 0.00
391788 0.99 0.01
983393 1.00 0.00
1146131 1.00 0.00
58031 0.00 1.00
1525104 0.99 0.01
1473466 0.99 0.01
342730 1.00 0.00
1289841 0.91 0.09
1329486 0.15 0.85
766508 0.99 0.01
378121 0.84 0.16
815901 0.99 0.01
1142737 0.68 0.32
703043 1.00 0.00
825001 0.64 0.36
761895 0.99 0.01
1015487 0.97 0.03
1436672 1.00 0.00
1375692 1.00 0.00
669348 0.99 0.01
870881 0.96 0.04
1462884 0.78 0.22
1171040 0.95 0.05
1248168 1.00 0.00
1085453 0.99 0.01
126659 0.94 0.06
524258 0.50 0.50
107894 0.33 0.67
830692 0.99 0.01
604835 1.00 0.00
1018492 0.99 0.01
862050 0.99 0.01
626725 0.83 0.17
410559 0.99 0.01
411196 0.88 0.12
1337344 1.00 0.00
690557 0.98 0.02
758880 0.13 0.87
59947 0.07 0.93
1307473 0.99 0.01
1283512 0.99 0.01
1429492 0.34 0.66
788207 1.00 0.00
14684 0.02 0.98
77582 0.02 0.98
375455 0.98 0.02
1236100 0.99 0.01
954550 1.00 0.00
61979 0.47 0.53
550844 0.62 0.38
674851 1.00 0.00
1437574 0.96 0.04
1084531 1.00 0.00
1010421 0.94 0.06
470835 1.00 0.00
373604 0.89 0.11
520068 0.86 0.14
968583 0.45 0.55
634377 0.65 0.35
102377 0.06 0.94
470851 0.86 0.14
565858 0.99 0.01
484036 1.00 0.00
244954 0.00 1.00
1357809 1.00 0.00
63520 0.05 0.95
1000 0.04 0.96
604032 0.98 0.02
1385878 1.00 0.00
1487005 0.99 0.01
825425 0.15 0.85
467341 1.00 0.00
784353 1.00 0.00
1224842 0.99 0.01
1321035 1.00 0.00
918073 1.00 0.00
511279 0.95 0.05
999343 0.88 0.12
902958 0.99 0.01
1224729 1.00 0.00
1514605 0.28 0.72
770651 1.00 0.00
1303551 1.00 0.00
1183679 1.00 0.00
1103480 0.99 0.01
1257220 0.49 0.51
1136577 1.00 0.00
1018460 1.00 0.00
83131 0.07 0.93
1375654 1.00 0.00
1072957 1.00 0.00
25038 0.00 1.00
675523 1.00 0.00
80594 0.01 0.99
91896 0.00 1.00
75212 0.00 1.00
1332631 1.00 0.00
379519 0.80 0.20
990533 1.00 0.00
1358983 1.00 0.00
1280201 0.80 0.20
924592 0.90 0.10
1107806 1.00 0.00
1106277 0.97 0.03
538353 0.92 0.08
1330155 0.12 0.88
1251171 0.13 0.87
11654 0.13 0.87
1318895 0.97 0.03
180341 0.02 0.98
1178739 1.00 0.00
1277068 1.00 0.00
1057741 0.81 0.19
830378 0.92 0.08
1071131 1.00 0.00
210130 0.00 1.00
553284 0.98 0.02
1434050 1.00 0.00
983041 0.99 0.01
838256 0.94 0.06
978299 0.27 0.73
1076115 0.99 0.01
985422 0.26 0.74
1137206 1.00 0.00
1181823 0.99 0.01
710954 0.68 0.32
1541866 1.00 0.00
1517713 0.51 0.49
1242790 1.00 0.00
1292351 1.00 0.00
906762 0.98 0.02
656020 0.87 0.13
107481 0.17 0.83
1064955 1.00 0.00
20583 0.01 0.99
675551 0.95 0.05
318900 0.82 0.18
643334 1.00 0.00
1364529 1.00 0.00
1165290 0.58 0.42
1406466 1.00 0.00
451175 0.99 0.01
1208301 0.71 0.29
943051 0.94 0.06
957682 0.96 0.04
364557 1.00 0.00
1159132 0.85 0.15
382366 0.98 0.02
1018452 1.00 0.00
305173 0.02 0.98
1362329 0.92 0.08
607228 1.00 0.00
1097276 1.00 0.00
401736 0.95 0.05
1465521 1.00 0.00
734111 1.00 0.00
910291 1.00 0.00
432246 1.00 0.00
1022675 0.93 0.07
1317052 1.00 0.00
1118061 0.93 0.07
903765 1.00 0.00
510853 0.98 0.02
506282 1.00 0.00
1448682 0.65 0.35
15463 0.07 0.93
784175 1.00 0.00
1103433 0.96 0.04
652925 0.98 0.02
157512 0.25 0.75
511898 1.00 0.00
517379 1.00 0.00
1105447 0.97 0.03
655853 0.99 0.01
903759 1.00 0.00
525152 0.23 0.77
737294 0.99 0.01
731965 0.99 0.01
1021229 1.00 0.00
1070979 1.00 0.00
565828 1.00 0.00
1546114 0.98 0.02
769244 1.00 0.00
1035685 1.00 0.00
1301238 0.87 0.13
769266 0.94 0.06
1417717 1.00 0.00
708157 1.00 0.00
1168657 1.00 0.00
1142163 0.88 0.12
1410137 1.00 0.00
1211256 1.00 0.00
1534722 0.99 0.01
838173 0.97 0.03
731986 0.99 0.01
727745 0.71 0.29
430978 1.00 0.00
1040641 1.00 0.00
1062083 1.00 0.00
721086 0.99 0.01
357567 1.00 0.00
1294683 0.89 0.11
737833 1.00 0.00
665641 0.99 0.01
